ID,samplegroup,qzip,q1,q2a_1,q2a_2,q2a_3,q2a_4,q2a_5,q2a_6,q2a_7,q2ba_1,q2ba_2,q2ba_3,q2ba_4,q2bb_1,q2bb_2,q2bb_3,q2bb_4,q2bc_1,q2bc_2,q2bc_3,q2bc_4,q2bd_1,q2bd_2,q2bd_3,q2bd_4,q2be_1,q2be_2,q2be_3,q2be_4,q2bf_1,q2bf_2,q2bf_3,q2bf_4,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q4_8,q4_9,q7,q12a_1,q12a_2,q12a_3,q12b_4,q12b_5,q16a_1,q16a_2,q16a_3,q16a_4,q16a_5,q16a_6,q16a_7,q16a_8,q16b_9,q16b_10,q16b_11,q16b_12,q16b_13,q16b_14,q16b_15,q16c_16,q16c_17,q16c_18,q16c_19,q16c_20,q16c_21,q16c_22,q20,q29,POV,POV135,POV400,ethnicity,q6R,q20R,Age_range2,Age_range3,Age2_range2,Age2_range3,INCOME
4147,1,98117,2,7,0,0,0,0,0,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,8,1,5,4,,,1
4148,4,98103,1,2,3,6,0,0,0,,0,,,,1,2,,,1,,,,0,,,,0,,,,1,,,,3,,,,,,,,,99,1,1,1,1,1,1,4,1,1,4,3,5,1,1,1,4,4,5,5,1,4,3,5,4,5,5,5,1,10,0,0,1,1,4,5,4,3,,,3
4149,1,98126,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,1,4,,,,,,,,2,2,2,2,3,1,2,4,4,1,2,1,2,1,1,1,3,4,4,3,1,4,2,4,1,3,1,2,2,10,0,0,0,1,5,4,1,2,2,2,3
4150,1,98117,1,2,3,4,5,6,0,,0,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,1,4,,,,,,,,4,1,1,1,1,1,2,5,2,1,1,3,3,1,1,3,3,1,3,3,1,3,1,1,2,3,2,1,1,12,0,0,0,3,5,5,3,3,3,3,5
4151,1,98108,1,0,0,3,4,0,0,,7,,,,7,,,,1,,,,1,,,,7,,,,7,,,,0,,,,,,,,,0,2,2,2,2,2,1,4,5,1,2,2,4,1,1,1,3,4,3,4,1,1,1,1,2,4,4,4,1,12,0,0,0,1,0,5,3,3,3,3,5
4152,4,98115,1,2,3,4,0,0,0,,0,,,,1,2,,,1,,,,1,,,,0,,,,0,,,,3,4,6,,,,,,,3,1,1,1,1,1,1,5,1,1,1,3,2,1,1,1,1,1,2,4,1,2,1,5,2,5,2,1,3,11,0,0,1,1,4,3,4,3,4,3,4
4153,3,98112,2,7,0,0,0,0,0,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,8,1,7,5,,,1
4154,1,98118,1,1,2,3,4,5,0,,1,,,,1,2,,,1,,,,1,,,,1,,,,0,,,,3,,,,,,,,,3,1,1,1,1,1,2,5,5,1,2,3,4,2,1,2,3,4,4,4,2,1,4,5,2,4,3,5,1,13,0,0,0,1,4,5,1,2,1,2,6
4155,1,98118,1,2,3,0,0,0,0,,0,,,,1,2,,,1,,,,0,,,,0,,,,0,,,,7,,,,,,,,,2,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,2,2,5,2,1,2,5,3,4,2,4,1,12,0,0,0,1,3,5,4,4,,,5
4156,1,98118,1,1,2,3,0,5,0,,1,2,,,1,2,,,1,,,,7,,,,1,,,,7,,,,3,4,,,,,,,,99,3,3,3,3,3,4,4,1,1,1,2,3,1,1,1,1,4,4,4,1,3,1,5,4,4,3,4,1,13,0,0,0,3,3,5,4,4,4,4,6
4157,2,98133,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,3,7,,,,,,,4,99,1,1,1,1,1,5,3,5,2,1,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,10,0,0,0,1,5,2,6,4,,,3
4158,1,98109,1,0,2,3,0,0,0,,7,,,,1,2,,,1,,,,7,,,,7,,,,7,,,,2,,,,,,,,,0,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,2,3,2,3,1,4,3,3,2,2,2,2,1,15,0,0,0,8,5,5,1,2,1,2,0
1507,1,98178,2,1,0,0,0,0,0,,1,,,,7,,,,7,,,,7,,,,7,,,,7,,,,8,,,,,,,,,98,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,0,0,1,1,8,1,6,5,,,2
4159,1,98115,1,1,0,3,0,0,0,,1,,,,7,,,,1,,,,7,,,,7,,,,7,,,,1,4,,,,,,,,99,1,1,1,1,1,4,5,5,1,2,3,5,2,2,2,3,4,5,4,2,4,3,5,4,5,5,5,1,12,0,0,0,8,4,5,4,4,,,5
4160,1,98118,1,1,2,3,4,5,0,,1,,,,1,2,,,1,2,,,1,,,,1,,,,0,,,,99,,,,,,,,,4,1,1,1,1,1,4,5,5,1,2,2,5,2,1,1,3,4,4,5,1,2,4,5,2,4,2,2,1,13,0,0,0,1,5,5,2,2,2,2,6
4161,1,98119,1,1,2,3,0,0,0,,1,,,,1,,,,1,,,,0,,,,0,,,,0,,,,1,4,,,,,,,,1,1,1,1,1,1,1,2,5,1,1,2,4,1,1,4,3,5,5,2,1,2,4,4,3,4,4,4,1,15,0,0,0,8,3,5,5,4,,,0
4162,1,98115,1,1,2,3,4,5,6,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,2,,,1,4,,,,,,,,99,1,1,1,1,1,3,5,5,1,2,3,3,2,2,1,4,4,5,4,2,3,1,5,1,2,4,5,1,14,0,0,0,1,4,5,2,2,2,2,7
4163,2,98118,1,0,2,3,0,0,0,,0,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,,2,1,0,0,0,0,4,4,5,2,4,3,4,4,4,2,5,5,5,5,4,4,0,5,5,4,5,5,4,10,0,0,0,3,3,2,5,4,5,4,3
4164,1,98107,1,0,0,0,4,0,0,,7,,,,7,,,,7,,,,1,,,,7,,,,7,,,,3,,,,,,,,,99,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,5,2,5,4,,,1
1720,1,98125,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,3,,,,,,,,,3,2,2,2,2,2,3,5,1,1,1,2,5,2,1,1,3,5,5,4,1,1,1,5,2,4,4,4,1,12,0,0,0,1,4,5,4,3,4,3,5
1724,1,98144,1,1,2,3,4,5,6,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,,4,2,2,1,2,1,1,5,5,1,2,2,1,1,1,1,4,4,5,4,1,4,3,5,4,5,5,5,1,15,0,0,0,1,5,5,3,3,3,3,0
1652,4,98126,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,3,,,,,,,,,3,1,1,1,1,1,4,5,1,1,2,2,3,2,1,1,2,3,5,5,2,3,4,3,2,5,3,4,2,10,0,0,1,3,4,4,4,4,4,4,3
1656,1,98102,1,1,2,3,0,0,0,,1,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,4,,,,,,,,1,1,1,1,1,1,4,4,5,1,3,2,5,4,5,5,3,5,4,4,4,5,5,4,4,5,5,0,4,12,0,0,0,1,3,2,4,4,5,4,5
1612,1,98105,1,1,2,3,4,0,6,,1,,,,1,,,,1,,,,1,,,,7,,,,1,,,,3,,,,,,,,,99,1,1,1,1,1,4,5,5,1,3,5,5,3,4,5,4,5,5,4,1,4,2,5,4,5,5,4,2,15,0,0,0,1,4,4,,,,,0
1616,3,98115,2,7,0,0,0,0,0,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,8,1,5,4,,,1
1537,2,98133,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,5,,,,,,,,2,2,0,2,2,2,3,4,4,1,2,3,5,2,2,4,2,4,4,4,1,3,3,5,4,4,4,4,1,10,0,0,0,3,4,5,4,4,,,3
1538,3,98133,1,0,2,3,0,0,6,,7,,,,1,,,,1,,,,7,,,,7,,,,1,,,,3,,,,,,,,,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,0,2,1,1,1,1,5,0,,,,,1
1617,1,98109,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,2,1,1,1,1,1,1,3,5,1,2,2,3,2,1,1,3,1,3,4,1,3,1,1,1,4,4,5,1,6,0,0,1,1,5,5,4,4,4,3,2
1618,4,98122,1,1,2,3,4,5,6,,1,,,,2,,,,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,,3,1,1,1,1,1,4,4,4,1,2,2,2,1,1,1,3,4,2,4,2,4,2,5,2,4,3,4,1,14,0,0,0,1,4,5,3,3,3,3,7
1551,1,98117,1,2,3,4,5,0,0,,0,,,,1,2,,,2,,,,1,,,,1,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,4,3,3,1,3,3,5,3,5,3,5,1,12,0,0,0,1,4,5,4,4,,,5
1552,3,98125,1,0,2,3,4,5,0,,7,,,,1,,,,1,,,,1,,,,1,,,,7,,,,3,,,,,,,,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,,,,,0
1544,1,98121,1,0,2,3,4,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,5,6,,,,,,99,1,1,1,1,1,3,4,0,1,0,3,0,1,3,2,2,0,0,0,1,0,0,0,3,3,0,0,3,13,0,0,0,1,4,3,6,4,5,4,6
1545,3,98103,1,0,2,0,0,0,0,,0,,,,1,,,,0,,,,0,,,,0,,,,0,,,,1,,,,,,,,,1,1,1,1,2,1,4,5,5,1,4,5,5,1,1,5,4,5,5,4,1,4,5,5,5,5,5,5,2,1,1,1,1,1,4,4,5,4,,,1
1657,1,98116,1,0,2,3,0,0,0,,7,,,,1,2,,,1,,,,7,,,,7,,,,7,,,,3,4,,,,,,,,3,1,1,1,1,1,4,5,5,1,1,2,5,2,1,1,2,5,4,4,1,2,1,5,1,5,4,5,1,13,0,0,0,1,5,5,,,,,6
1658,1,98136,1,1,2,3,4,0,6,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,3,4,,,,,,,,2,0,0,0,0,0,1,3,2,1,2,2,3,2,3,3,2,3,1,4,3,3,1,5,1,1,1,3,1,12,0,0,0,1,4,5,2,3,3,3,5
1563,3,98125,1,7,0,0,0,0,0,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,8,,,,,,,,,98,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,8,1,5,4,,,1
1567,1,98115,1,1,2,3,4,5,0,,1,,,,1,2,,,1,,,,1,,,,1,,,,0,,,,2,4,,,,,,,,4,1,1,1,1,1,1,3,1,1,2,2,1,1,1,4,3,2,2,2,2,3,1,2,2,4,1,3,1,12,0,0,0,6,5,5,1,2,,,5
1558,1,98105,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,,,,,,,,,3,1,1,1,1,1,2,5,1,1,1,2,4,1,1,1,3,2,2,5,1,1,1,5,2,4,2,4,1,10,0,0,1,3,3,5,1,2,1,2,3
1559,1,98109,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,7,,,,3,,,,,,,,,3,2,0,0,0,0,1,3,5,1,3,2,5,5,3,5,4,5,5,5,1,4,5,5,5,5,5,5,2,11,0,0,0,1,4,4,5,4,5,4,4
1568,2,98122,1,2,3,6,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,1,,,,3,,,,,,,,,3,1,1,1,1,1,3,4,1,1,1,2,1,1,1,1,3,4,2,3,1,3,1,5,1,3,2,4,1,9,0,0,1,1,4,5,1,2,,,2
1569,4,98115,1,1,2,3,4,6,0,,1,,,,1,2,,,1,,,,1,,,,0,,,,1,,,,3,,,,,,,,,4,2,1,1,1,1,3,4,2,1,1,1,1,1,1,1,3,4,3,4,1,1,1,5,2,2,2,4,1,14,0,0,0,1,5,5,4,3,4,3,7
1570,1,98122,1,0,2,3,4,0,6,,7,,,,1,2,,,1,,,,1,,,,7,,,,1,,,,7,,,,,,,,,3,1,1,1,1,1,2,4,5,1,2,1,4,1,1,1,4,4,4,4,2,2,5,5,1,1,3,4,2,11,0,0,0,1,4,4,3,3,,,4
1574,1,98107,1,0,2,3,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,1,,,,,,,,,99,1,1,1,1,1,1,4,5,1,3,2,4,1,3,2,3,4,4,3,2,3,4,5,2,4,4,4,2,10,0,0,0,1,4,4,2,2,,,3
1575,1,98136,1,1,2,3,4,5,6,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,3,5,5,1,2,2,4,1,1,3,4,5,3,5,2,4,2,5,3,5,3,4,1,13,0,0,0,1,4,5,1,2,1,2,6
1576,4,98133,1,2,3,0,0,0,0,,0,,,,1,3,,,2,,,,0,,,,0,,,,0,,,,3,,,,,,,,,99,1,0,0,1,0,1,4,0,1,5,4,5,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,5,15,0,0,0,8,4,1,3,3,1,1,0
2900,1,98118,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,,,,,,3,1,1,1,1,1,1,5,5,1,2,2,4,1,1,1,4,4,4,4,2,3,2,3,5,4,4,5,1,10,0,0,1,1,4,5,3,3,3,3,3
2901,1,98112,1,1,2,3,0,0,0,,1,,,,1,,,,1,,,,7,,,,7,,,,7,,,,1,3,4,,,,,,,99,1,1,1,1,1,4,5,5,1,2,3,5,5,2,5,3,5,5,5,2,3,1,1,3,5,5,5,2,15,0,0,0,1,4,4,6,5,6,5,0
2904,2,98122,1,1,0,3,0,0,0,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,1,,,,,,,,,99,0,0,0,1,0,3,4,0,1,3,5,5,4,2,5,3,5,5,4,1,3,5,5,4,5,4,5,3,8,0,0,1,1,4,3,6,4,,,2
2905,1,98133,1,0,2,3,4,5,0,,0,,,,1,,,,1,,,,1,,,,1,,,,7,,,,1,4,,,,,,,,3,1,1,1,1,1,3,5,2,1,3,3,4,3,1,1,3,3,2,3,2,4,2,1,3,4,4,4,1,7,0,0,1,1,4,5,3,3,4,3,2
2908,1,98116,1,0,2,3,4,0,0,,7,,,,1,,,,1,,,,1,,,,7,,,,7,,,,3,4,,,,,,,,4,1,1,1,1,1,1,0,5,1,2,2,5,5,1,2,2,1,2,2,2,2,2,5,2,5,2,4,1,0,0,0,0,1,4,5,,,,,0
2909,1,98177,1,2,3,4,0,0,0,,0,,,,2,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,2,2,2,2,2,2,3,5,5,1,2,2,5,2,2,1,2,4,5,3,2,2,1,2,2,4,3,4,1,12,0,0,0,1,4,5,4,4,5,4,5
4165,1,98107,1,1,2,3,0,0,0,,1,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,,99,2,2,2,2,2,1,5,2,1,4,3,5,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,1,0,0,0,0,1,3,5,,,,,0
4166,1,98121,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,1,,,,,,,,,99,2,1,1,2,2,3,5,5,1,2,3,3,1,1,1,4,5,5,5,1,2,5,5,1,5,5,5,1,15,0,0,0,1,4,5,1,2,4,3,0
4167,1,98133,1,0,2,3,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,99,1,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,5,5,,,,,2
4168,1,98116,1,0,2,3,4,0,0,,7,,,,2,,,,1,,,,1,,,,7,,,,7,,,,3,,,,,,,,4,0,1,1,1,1,1,2,5,5,1,2,2,5,4,3,2,3,4,1,4,2,3,1,4,3,5,3,4,1,15,0,0,0,1,4,5,,,,,0
4169,1,98122,1,1,2,3,0,0,0,,1,,,,1,,,,1,,,,7,,,,7,,,,7,,,,1,3,4,,,,,,,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,3,1,2,1,1,5,3,1,4,1,4,1,8,0,0,1,6,4,5,1,2,1,2,2
4170,1,98108,1,0,2,3,4,0,6,,7,,,,1,,,,1,,,,1,,,,7,,,,1,,,,3,,,,,,,,,3,1,1,1,1,1,2,5,5,1,2,2,4,2,0,1,4,4,5,4,3,3,4,5,1,3,4,5,2,10,0,0,0,1,4,4,,,4,3,3
4171,1,98115,1,1,0,0,4,0,0,,1,,,,7,,,,7,,,,1,,,,7,,,,7,,,,7,,,,,,,,,99,1,1,1,1,1,5,5,5,1,5,5,5,1,1,1,4,5,5,5,4,4,5,5,4,5,5,5,1,8,0,0,1,1,4,5,6,5,,,2
4172,1,98102,1,0,2,3,0,0,6,,7,,,,1,,,,1,,,,7,,,,7,,,,1,,,,3,,,,,,,,,3,2,2,2,2,2,4,4,5,1,3,2,1,1,1,1,3,4,4,4,3,4,2,5,3,5,5,5,2,10,0,0,0,1,2,4,,,,,3
4173,1,98199,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,7,,,,1,4,,,,,,,,99,2,2,2,2,2,1,0,2,1,2,2,5,2,1,1,4,3,4,4,2,4,1,5,2,4,4,5,1,11,0,0,0,1,4,5,4,3,3,3,4
4174,1,98118,1,1,2,3,4,5,6,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,99,1,1,1,1,1,1,4,5,1,1,1,4,2,2,1,2,2,4,4,4,4,1,5,4,1,1,5,1,14,0,0,0,1,4,5,4,4,5,4,7
4176,1,98125,1,0,2,3,4,0,0,,7,,,,1,2,,,1,,,,1,,,,7,,,,7,,,,3,4,,,,,,,,1,1,1,1,1,1,5,4,5,1,2,1,4,1,2,1,1,1,3,4,1,2,3,5,1,2,1,1,1,15,0,0,0,1,3,5,,,,,0
4177,1,98103,1,1,2,3,4,5,0,,1,,,,1,2,,,1,,,,1,,,,1,,,,0,,,,1,3,4,,,,,,,3,1,1,1,1,1,2,4,5,1,2,2,4,1,1,1,4,4,4,4,1,2,4,5,2,2,4,5,1,12,0,0,0,1,5,5,2,2,2,2,5
4178,1,98125,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,3,4,,,,,,,,2,1,1,1,1,1,2,3,2,1,3,2,3,2,1,1,3,4,4,4,1,3,2,3,2,1,3,5,2,6,0,0,1,1,4,4,1,2,1,2,2
4179,4,98112,1,2,3,4,6,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,1,,,,3,4,,,,,,,,99,2,2,1,1,1,2,2,1,1,2,2,4,1,1,1,3,1,2,5,1,3,1,1,2,5,2,5,1,10,0,0,1,1,5,5,3,3,4,4,3
4180,1,98106,1,2,3,4,0,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,3,1,1,1,1,1,3,5,5,1,2,4,4,0,4,2,4,5,4,5,2,5,2,5,4,4,5,5,3,11,0,0,0,9,4,3,5,4,5,4,4
1387,2,98133,1,1,0,3,0,0,0,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,0,1,0,0,1,0,2,2,1,1,5,5,5,1,5,0,3,2,5,5,5,4,4,5,5,5,4,5,1,1,1,1,1,1,5,5,5,4,,,1
4181,4,98117,1,1,2,3,4,5,6,,1,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,1,4,,,,,,,,4,1,1,1,1,1,2,4,1,1,2,1,2,1,1,1,2,3,2,4,1,2,1,5,3,4,3,3,1,14,0,0,0,1,5,5,3,3,3,3,7
4182,1,98117,1,1,2,3,4,5,0,,1,,,,1,2,,,1,2,,,1,,,,1,,,,0,,,,1,3,4,,,,,,,4,1,1,1,1,2,1,5,5,1,1,1,2,1,1,1,3,4,2,4,1,4,2,5,4,4,4,4,1,14,0,0,0,1,5,5,2,3,3,3,7
4183,1,98121,1,1,0,3,4,0,0,,1,,,,7,,,,1,,,,1,,,,7,,,,7,,,,2,3,,,,,,,,99,0,0,0,0,0,4,3,0,1,2,3,5,1,0,4,4,4,4,4,2,4,1,1,4,0,3,5,1,10,0,0,0,1,4,5,,,,,3
4184,1,98133,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,1,,,,,,,,,3,2,1,1,1,2,4,5,5,1,3,5,5,2,5,4,5,4,5,5,4,4,2,5,4,4,4,5,4,12,0,0,0,1,5,2,,,,,5
4185,1,98144,1,0,2,3,0,0,0,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,1,5,,,,,,,,2,1,1,1,1,1,4,5,5,3,4,4,5,1,3,5,4,5,5,5,4,4,5,5,5,5,5,5,2,2,0,0,1,2,3,4,5,4,,,1
4192,1,98125,1,1,2,3,4,0,0,,2,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,2,4,4,1,2,2,3,2,1,1,2,4,2,4,1,2,1,5,2,4,4,4,2,10,0,0,0,3,4,4,5,4,2,2,3
4186,4,98118,1,1,2,3,4,5,0,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,1,4,,,,,,,,3,1,1,1,1,1,3,4,2,1,1,1,4,2,1,1,3,4,5,4,1,2,1,1,3,4,4,5,1,12,0,0,0,1,5,5,4,3,3,3,5
4187,1,98125,1,1,2,3,4,0,6,,1,,,,1,,,,1,,,,1,,,,7,,,,1,,,,3,,,,,,,,,1,1,0,0,0,0,1,4,5,1,1,2,5,1,1,5,1,5,5,4,1,0,5,0,3,5,5,1,1,1,1,1,1,1,5,5,,,,,1
4188,1,98118,1,1,2,3,0,0,0,,1,2,,,1,2,,,1,,,,0,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,4,5,0,1,1,1,1,1,1,1,4,4,5,5,1,3,1,1,4,4,2,5,1,13,0,0,0,1,4,5,4,4,3,3,6
4189,1,98103,1,1,2,3,4,5,6,,1,,,,1,2,,,1,2,,,1,,,,1,,,,1,,,,3,4,,,,,,,,4,1,1,1,1,1,2,4,2,1,2,2,4,1,1,1,4,4,3,4,2,4,3,5,2,4,2,4,1,14,0,0,0,1,5,5,1,2,2,2,7
4190,2,98133,1,1,0,3,0,0,0,,1,,,,0,,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,1,99,3,3,1,1,1,1,5,2,4,5,5,0,4,5,4,4,5,4,4,4,4,5,4,4,4,4,4,2,1,1,1,1,2,0,4,3,3,,,1
4191,4,98177,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,3,5,2,1,1,2,4,3,2,1,2,4,4,5,1,2,1,2,3,1,4,4,2,15,0,0,0,1,4,4,3,3,3,3,0
4194,2,98108,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,4,,,3,4,,,,,,,,99,1,1,1,1,1,2,4,5,1,2,2,4,1,2,2,2,2,1,2,2,3,1,4,4,2,4,5,2,10,0,0,0,9,4,4,,,,,3
4195,2,98122,1,1,2,3,0,0,0,,3,,,,1,,,,1,,,,7,,,,7,,,,7,,,,2,,,,,,,,,99,1,1,1,1,1,4,5,1,1,3,2,5,1,1,1,4,4,4,5,2,4,4,5,4,4,4,4,1,1,1,1,1,1,4,5,1,2,,,1
4196,3,98104,1,1,0,3,4,0,0,,1,,,,7,,,,1,,,,1,,,,7,,,,7,,,,1,,,,,,,,,1,2,1,1,3,2,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,3,2,3,6,5,6,5,1
1619,1,98103,2,0,2,3,4,0,0,,0,,,,1,,,,1,,,,1,,,,0,,,,0,,,,8,,,,,,,,,98,0,0,0,0,0,4,5,4,4,3,3,5,5,5,2,4,5,4,5,5,4,5,5,5,5,5,5,4,15,0,0,0,1,8,2,3,3,,,0
1623,2,98122,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,0,,,,0,,,,2,4,,,,,,,,3,1,1,1,1,1,2,5,5,1,1,2,2,1,1,1,3,4,4,4,1,1,1,1,4,4,3,5,1,9,0,0,1,1,3,5,2,3,3,3,2
1624,2,98125,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,,99,1,1,1,1,1,3,4,5,1,4,2,5,5,1,5,4,4,5,5,3,5,5,5,5,5,5,5,1,6,0,0,1,1,5,5,5,4,,,2
1625,4,98199,1,2,3,4,5,6,0,,0,,,,1,2,,,1,,,,1,,,,1,,,,1,,,,3,4,5,,,,,,,3,1,1,1,1,1,1,5,2,1,2,2,5,1,1,1,4,4,4,4,1,4,2,4,2,4,2,4,2,14,0,0,0,1,5,4,3,3,3,3,7
1577,1,98103,1,1,2,3,4,0,0,,1,,,,1,,,,1,,,,1,,,,7,,,,7,,,,1,4,,,,,,,,2,1,1,1,1,1,3,4,5,1,1,2,3,2,1,1,3,5,4,5,1,2,5,5,2,5,4,5,1,12,0,0,0,1,5,5,5,4,5,4,5
1581,4,98105,1,2,3,0,0,0,0,,0,,,,1,,,,4,,,,0,,,,0,,,,0,,,,6,,,,,,,,,98,1,1,1,1,1,2,1,1,1,2,2,2,2,5,4,5,5,5,5,5,4,2,4,4,5,4,5,1,3,0,1,1,3,1,5,3,3,,,1
1582,1,98177,1,1,2,3,0,0,0,,1,,,,1,,,,1,,,,0,,,,0,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,1,5,5,1,4,1,5,2,2,1,3,4,5,3,1,4,5,5,5,5,5,5,2,14,0,0,0,1,4,4,6,5,7,5,7
1583,1,98125,1,3,4,0,0,0,0,,0,,,,0,,,,0,,,,1,,,,0,,,,0,,,,3,,,,,,,,,99,1,1,1,1,1,2,5,5,1,4,2,5,4,1,1,3,5,5,5,2,1,5,5,2,2,2,3,1,3,0,0,1,1,4,5,5,4,,,1
1518,3,98119,1,0,2,3,0,0,0,,7,,,,1,,,,1,,,,7,,,,7,,,,7,,,,3,,,,,,,,,99,1,1,1,1,1,4,5,5,1,2,3,5,1,4,5,4,5,5,5,4,4,5,5,4,5,5,5,3,4,0,0,1,7,3,3,6,4,,,1
1511,4,98144,1,1,2,3,4,5,0,,1,,,,1,2,,,1,2,,,1,,,,1,,,,0,,,,3,4,,,,,,,,99,1,1,1,1,1,3,5,1,1,2,2,2,1,1,1,3,4,4,4,1,3,1,4,3,3,3,4,2,13,0,0,0,1,5,4,2,3,3,3,6
1512,1,98107,1,1,2,3,4,5,6,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,3,4,,,,,,,,3,1,1,1,1,1,4,4,5,1,2,3,4,1,1,1,3,4,4,4,1,3,2,5,3,2,2,4,1,14,0,0,0,3,4,5,2,2,2,2,7
